# Comments starts with '#' and the line will be ignored when reading,,,,,
# Command, start with pipe '|',,,,
# Empty lines will be ignored when reading,,,,,
# CSV format for data plot,,,,,
# Double quote is not allowed, use single quote instead
#  Type of plot,,,,,
| type=trace
# Plot data specification
| x = time
| y = voltage
| xunit = ms
| yunit = mV
# Data Table: No meta parameters should be defined beyond data table,,,,,
time,voltage,current
353.6,-57.7268,0.93753
353.7,-57.7018,0.62502
353.8,-57.6955,3.4376
353.9,-57.6768,2.1876
354,-57.6455,1.5625
354.1,-57.6518,4.3751
354.2,-57.6768,5.0002
354.3,-57.658,1.5625
354.4,-57.6705,3.1251
354.5,-57.6455,1.5625
354.6,-57.6143,0.31251
354.7,-57.6143,2.8126
354.8,-57.6143,3.7501
354.9,-57.6143,2.5001
355,-57.6018,2.5001
355.1,-57.5893,0.62502
355.2,-57.5768,2.1876
355.3,-57.558,2.8126
355.4,-57.5643,2.8126
355.5,-57.5455,2.1876
355.6,-57.5705,3.4376
355.7,-57.5393,2.5001
355.8,-57.5518,2.5001
355.9,-57.5455,1.25
356,-57.5455,2.8126
356.1,-57.5393,2.5001
356.2,-57.5393,2.5001
356.3,-57.5018,0.62502
356.4,-57.508,2.8126
356.5,-57.5018,3.7501
356.6,-57.5143,1.25
356.7,-57.5018,1.5625
356.8,-57.5018,3.1251
356.9,-57.5143,4.0626
357,-57.5205,3.1251
357.1,-57.5268,0.93753
357.2,-57.5018,0.93753
357.3,-57.5143,2.5001
357.4,-57.5205,1.8751
357.5,-57.5018,1.8751
357.6,-57.4955,1.25
357.7,-57.5205,5.0002
357.8,-57.5393,3.4376
357.9,-57.533,1.5625
358,-57.5393,1.8751
358.1,-57.5393,1.25
358.2,-57.5268,2.5001
358.3,-57.5393,2.5001
358.4,-57.5268,0.62502
358.5,-57.533,2.5001
358.6,-57.5018,0
358.7,-57.4893,1.8751
358.8,-57.4643,1.25
358.9,-57.4768,2.5001
359,-57.4643,3.7501
359.1,-57.4643,1.5625
359.2,-57.4768,2.8126
359.3,-57.4705,2.5001
359.4,-57.4518,1.5625
359.5,-57.458,3.1251
359.6,-57.4393,0.62502
359.7,-57.4268,2.5001
359.8,-57.4518,4.3751
359.9,-57.4455,3.1251
360,-57.4518,2.8126
360.1,-57.4393,0
360.2,-57.4205,1.8751
360.3,-57.4017,1.25
360.4,-57.4205,3.7501
360.5,-57.4268,3.7501
360.6,-57.4393,3.7501
360.7,-57.4455,2.8126
360.8,-57.4455,1.25
360.9,-57.4205,1.25
361,-57.4205,1.25
361.1,-57.4017,0.93753
361.2,-57.433,3.7501
361.3,-57.4017,2.5001
361.4,-57.383,0
361.5,-57.3892,3.1251
361.6,-57.358,1.8751
361.7,-57.3455,0.93753
361.8,-57.3517,3.1251
361.9,-57.3142,1.8751
362,-57.2517,0
362.1,-57.2017,0
362.2,-57.1955,2.5001
362.3,-57.1892,3.7501
362.4,-57.158,2.1876
362.5,-57.158,3.7501
362.6,-57.1705,3.7501
362.7,-57.1642,2.5001
362.8,-57.1267,0.62502
362.9,-57.1017,2.8126
363,-57.0955,2.1876
363.1,-57.0892,3.1251
363.2,-57.0705,3.1251
363.3,-57.083,4.0626
363.4,-57.0642,2.1876
363.5,-57.0642,3.7501
363.6,-57.0705,3.1251
363.7,-57.058,1.5625
363.8,-57.0392,1.5625
363.9,-57.0267,0.93753
364,-57.0142,4.0626
364.1,-57.0142,2.8126
364.2,-57.0017,3.4376
364.3,-56.9955,3.1251
364.4,-57.0017,2.5001
364.5,-57.0142,3.7501
364.6,-57.008,3.1251
364.7,-57.008,2.5001
364.8,-57.0205,2.8126
364.9,-57.033,3.7501
365,-57.033,2.8126
365.1,-57.033,1.5625
365.2,-57.0142,1.25
365.3,-57.0267,3.4376
365.4,-57.0017,1.5625
365.5,-57.0017,3.1251
365.6,-56.983,1.25
365.7,-56.958,0.62502
365.8,-56.9705,4.0626
365.9,-56.9455,2.5001
366,-56.9767,3.1251
366.1,-56.9517,1.25
366.2,-56.958,1.8751
366.3,-56.9455,2.8126
366.4,-56.9205,2.5001
366.5,-56.9205,2.8126
366.6,-56.9205,3.1251
366.7,-56.908,3.4376
366.8,-56.8892,0.62502
366.9,-56.9017,3.1251
367,-56.8892,5.0002
367.1,-56.8892,1.25
367.2,-56.8892,2.5001
367.3,-56.883,2.1876
367.4,-56.8705,2.5001
367.5,-56.8767,5.0002
367.6,-56.8767,1.8751
367.7,-56.8642,2.5001
367.8,-56.8767,2.1876
367.9,-56.8455,1.8751
368,-56.8392,2.5001
368.1,-56.8392,1.8751
368.2,-56.833,4.0626
368.3,-56.8205,1.5625
368.4,-56.8017,1.8751
368.5,-56.7955,3.1251
368.6,-56.7892,2.1876
368.7,-56.783,2.1876
368.8,-56.7642,1.8751
368.9,-56.733,1.25
369,-56.7205,2.8126
369.1,-56.7267,3.1251
369.2,-56.7017,1.5625
369.3,-56.6767,1.8751
369.4,-56.6705,2.5001
369.5,-56.6705,1.25
369.6,-56.6517,3.4376
369.7,-56.6392,2.5001
369.8,-56.633,2.1876
369.9,-56.6392,2.5001
370,-56.6392,5.0002
370.1,-56.608,0.31251
370.2,-56.6017,2.5001
370.3,-56.6017,3.4376
370.4,-56.6017,2.5001
370.5,-56.5955,0.93753
370.6,-56.6017,3.1251
370.7,-56.5705,1.5625
370.8,-56.558,2.1876
370.9,-56.5705,3.1251
371,-56.5642,2.5001
371.1,-56.5455,1.25
371.2,-56.533,1.8751
371.3,-56.558,5.0002
371.4,-56.5455,1.5625
371.5,-56.533,1.25
371.6,-56.5267,3.1251
371.7,-56.508,1.25
371.8,-56.4955,1.25
371.9,-56.483,2.5001
372,-56.4767,3.7501
372.1,-56.4705,2.5001
372.2,-56.4767,3.1251
372.3,-56.4642,1.5625
372.4,-56.4767,4.0626
372.5,-56.4517,1.25
372.6,-56.4392,0
372.7,-56.4142,2.8126
372.8,-56.3892,0.62502
372.9,-56.3642,2.1876
373,-56.358,2.8126
373.1,-56.3705,4.6876
373.2,-56.358,1.8751
373.3,-56.3705,2.8126
373.4,-56.3392,0.31251
373.5,-56.3392,4.0626
373.6,-56.3267,2.8126
373.7,-56.308,0.31251
373.8,-56.2892,0.31251
373.9,-56.2955,4.3751
374,-56.2955,3.1251
374.1,-56.2955,0.62502
374.2,-56.283,3.1251
374.3,-56.2705,1.5625
374.4,-56.258,2.5001
374.5,-56.2267,-0.31251
374.6,-56.208,2.5001
374.7,-56.2017,0
374.8,-56.1892,5.0002
374.9,-56.1892,2.5001
375,-56.1892,2.5001
375.1,-56.208,3.4376
375.2,-56.2017,2.8126
375.3,-56.1767,0
375.4,-56.1767,3.1251
375.5,-56.1517,1.25
375.6,-56.133,0.31251
375.7,-56.1267,4.0626
375.8,-56.1142,0.62502
375.9,-56.1205,1.5625
376,-56.083,1.5625
376.1,-56.0705,1.8751
376.2,-56.0705,3.1251
376.3,-56.0767,4.0626
376.4,-56.0705,2.5001
376.5,-56.0455,0
376.6,-56.033,1.8751
376.7,-56.0267,3.4376
376.8,-56.0205,1.8751
376.9,-56.0017,2.1876
377,-56.008,1.8751
377.1,-55.983,2.5001
377.2,-55.983,2.5001
377.3,-55.983,2.1876
377.4,-55.983,3.1251
377.5,-55.958,1.5625
377.6,-55.933,0.62502
377.7,-55.9205,2.5001
377.8,-55.933,3.1251
377.9,-55.908,1.25
378,-55.908,3.1251
378.1,-55.9205,2.8126
378.2,-55.9017,1.25
378.3,-55.9017,1.8751
378.4,-55.9017,2.5001
378.5,-55.8767,1.5625
378.6,-55.833,1.8751
378.7,-55.8142,3.7501
378.8,-55.8205,4.0626
378.9,-55.8705,3.1251
379,-55.833,0
379.1,-55.8517,2.8126
379.2,-55.8392,1.25
379.3,-55.8392,2.8126
379.4,-55.8392,1.8751
379.5,-55.8142,0.62502
379.6,-55.8142,4.0626
379.7,-55.8017,3.1251
379.8,-55.7892,1.25
379.9,-55.8017,4.0626
380,-55.808,3.1251
380.1,-55.7642,0
380.2,-55.7454,0.93753
380.3,-55.7329,2.5001
380.4,-55.7017,2.8126
380.5,-55.6954,3.1251
380.6,-55.6954,3.1251
380.7,-55.6704,2.1876
380.8,-55.6704,4.0626
380.9,-55.6704,3.1251
381,-55.6704,3.4376
381.1,-55.6642,2.1876
381.2,-55.6517,1.8751
381.3,-55.6517,4.0626
381.4,-55.6454,2.5001
381.5,-55.6204,0.93753
381.6,-55.6267,3.1251
381.7,-55.6142,2.5001
381.8,-55.6017,1.8751
381.9,-55.5954,2.5001
382,-55.5829,1.8751
382.1,-55.5892,2.5001
382.2,-55.5704,2.8126
382.3,-55.5579,2.5001
382.4,-55.5517,1.8751
382.5,-55.5392,2.5001
382.6,-55.5329,2.5001
382.7,-55.5267,2.5001
382.8,-55.5392,5.0002
382.9,-55.5642,5.0002
383,-55.5642,1.25
383.1,-55.5392,1.25
383.2,-55.5329,0.62502
383.3,-55.5267,1.5625
383.4,-55.5017,1.8751
383.5,-55.4829,1.8751
383.6,-55.4517,0.62502
383.7,-55.4392,2.8126
383.8,-55.4079,2.1876
383.9,-55.4017,3.1251
384,-55.3892,4.0626
384.1,-55.3892,3.1251
384.2,-55.3767,2.8126
384.3,-55.3579,2.5001
384.4,-55.3454,2.5001
384.5,-55.3329,3.4376
384.6,-55.3079,2.5001
384.7,-55.3017,3.1251
384.8,-55.2892,1.8751
384.9,-55.2579,1.5625
385,-55.2642,4.3751
385.1,-55.2642,3.7501
385.2,-55.2579,3.1251
385.3,-55.2454,1.5625
385.4,-55.2329,3.7501
385.5,-55.2079,4.6876
385.6,-55.1954,4.0626
385.7,-55.1954,4.6876
385.8,-55.2142,5.6252
385.9,-55.1829,1.8751
386,-55.1892,3.1251
386.1,-55.2017,3.4376
386.2,-55.1767,1.8751
386.3,-55.1767,3.1251
386.4,-55.2017,4.3751
386.5,-55.2017,2.5001
386.6,-55.1767,0.62502
386.7,-55.1642,0
386.8,-55.1392,1.5625
386.9,-55.1267,1.5625
387,-55.1142,3.4376
387.1,-55.1079,3.4376
387.2,-55.1017,1.5625
387.3,-55.0954,2.8126
387.4,-55.0829,3.7501
387.5,-55.0704,2.1876
387.6,-55.0579,1.8751
387.7,-55.0704,4.3751
387.8,-55.0767,2.1876
387.9,-55.0454,1.8751
388,-55.0579,3.1251
388.1,-55.0767,3.4376
388.2,-55.0454,1.25
388.3,-55.0329,1.25
388.4,-55.0579,3.1251
388.5,-55.0642,3.1251
388.6,-55.0642,4.0626
388.7,-55.0767,2.5001
388.8,-55.0892,2.5001
388.9,-55.0892,1.5625
389,-55.1017,2.8126
389.1,-55.1017,1.25
389.2,-55.0954,2.5001
389.3,-55.0892,2.5001
389.4,-55.0829,1.25
389.5,-55.0767,0.31251
389.6,-55.0892,2.8126
389.7,-55.0829,2.8126
389.8,-55.0829,3.1251
389.9,-55.0704,0
390,-55.0579,0.62502
390.1,-55.0642,3.7501
390.2,-55.0329,1.5625
390.3,-55.0267,1.5625
390.4,-55.0329,3.7501
390.5,-55.0579,4.0626
390.6,-55.0329,0.62502
390.7,-55.0329,1.8751
390.8,-55.0142,0.93753
390.9,-55.0017,2.1876
391,-55.0079,2.5001
391.1,-55.0017,3.1251
391.2,-54.9954,1.25
391.3,-54.9704,2.5001
391.4,-54.9704,1.8751
391.5,-54.9579,1.8751
391.6,-54.9329,1.8751
391.7,-54.9329,2.8126
391.8,-54.9079,1.5625
391.9,-54.9017,2.5001
392,-54.8892,0.62502
392.1,-54.8892,2.8126
392.2,-54.8767,3.1251
392.3,-54.8454,1.25
392.4,-54.8454,3.1251
392.5,-54.8392,2.5001
392.6,-54.8079,2.5001
392.7,-54.8204,1.8751
392.8,-54.8017,1.8751
392.9,-54.8017,4.0626
393,-54.7954,3.4376
393.1,-54.7829,0.93753
393.2,-54.7454,1.25
393.3,-54.7454,3.4376
393.4,-54.7267,1.25
393.5,-54.7142,1.8751
393.6,-54.7329,4.3751
393.7,-54.7454,2.8126
393.8,-54.7329,0.93753
393.9,-54.7329,2.1876
394,-54.7454,2.8126
394.1,-54.7642,3.1251
394.2,-54.7704,3.1251
394.3,-54.7642,0.93753
394.4,-54.7642,0
394.5,-54.7517,0.93753
394.6,-54.7579,2.5001
394.7,-54.7642,3.7501
394.8,-54.7579,1.25
394.9,-54.7392,0.62502
395,-54.7329,1.8751
395.1,-54.7454,3.1251
395.2,-54.7517,2.8126
395.3,-54.7142,1.8751
395.4,-54.6954,2.5001
395.5,-54.6892,1.8751
395.6,-54.7142,1.8751
395.7,-54.6954,0.93753
395.8,-54.7017,1.8751
395.9,-54.7017,4.3751
396,-54.6829,1.8751
396.1,-54.6829,0.31251
396.2,-54.6454,1.5625
396.3,-54.6204,2.5001
396.4,-54.6392,3.7501
396.5,-54.6392,4.3751
396.6,-54.6329,1.25
396.7,-54.6329,3.4376
396.8,-54.6204,2.5001
396.9,-54.6329,3.1251
397,-54.6079,1.25
397.1,-54.6017,2.5001
397.2,-54.5954,3.7501
397.3,-54.6142,3.4376
397.4,-54.6204,3.1251
397.5,-54.6267,2.8126
397.6,-54.6079,1.25
397.7,-54.6079,2.5001
397.8,-54.6079,5.0002
397.9,-54.6079,1.25
398,-54.5954,1.25
398.1,-54.5579,1.5625
398.2,-54.5579,1.8751
398.3,-54.5642,3.4376
398.4,-54.5267,0.93753
398.5,-54.5267,1.25
398.6,-54.4892,3.1251
398.7,-54.5017,3.4376
398.8,-54.4892,3.7501
398.9,-54.4829,2.5001
399,-54.4579,2.5001
399.1,-54.4517,2.5001
399.2,-54.4579,2.8126
399.3,-54.4392,2.8126
399.4,-54.4579,4.6876
399.5,-54.4642,3.1251
399.6,-54.4329,0.93753
399.7,-54.4392,2.5001
399.8,-54.4392,2.8126
399.9,-54.4267,3.1251
400,-54.4079,1.5625
400.1,-54.4079,1.8751
400.2,-54.3954,2.8126
400.3,-54.4267,5.0002
400.4,-54.4079,2.8126
400.5,-54.4079,0.93753
400.6,-54.4079,2.5001
400.7,-54.3767,0.93753
400.8,-54.3642,3.1251
400.9,-54.3579,2.5001
401,-54.3454,2.5001
401.1,-54.3267,3.1251
401.2,-54.3204,1.8751
401.3,-54.3079,1.5625
401.4,-54.2954,2.5001
401.5,-54.2829,3.1251
401.6,-54.2767,3.1251
401.7,-54.2704,3.1251
401.8,-54.2704,3.1251
401.9,-54.2642,2.1876
402,-54.2517,1.25
402.1,-54.2329,2.1876
402.2,-54.2329,2.5001
402.3,-54.2267,2.5001
402.4,-54.2079,1.25
402.5,-54.2204,4.0626
402.6,-54.2204,2.5001
402.7,-54.1829,1.25
402.8,-54.1642,1.25
402.9,-54.1454,1.8751
403,-54.1329,3.1251
403.1,-54.1016,0.93753
403.2,-54.0954,1.8751
403.3,-54.0704,1.8751
403.4,-54.0516,2.5001
403.5,-54.0266,2.5001
403.6,-53.9954,1.5625
403.7,-53.9954,3.1251
403.8,-53.9891,3.7501
403.9,-53.9891,3.7501
404,-53.9579,1.25
404.1,-53.9454,1.5625
404.2,-53.9141,1.8751
404.3,-53.9079,2.5001
404.4,-53.8891,2.5001
404.5,-53.8704,1.25
404.6,-53.8579,2.5001
404.7,-53.8516,2.8126
404.8,-53.8391,2.5001
404.9,-53.8454,3.4376
405,-53.8329,3.1251
405.1,-53.8391,4.3751
405.2,-53.8454,1.8751
405.3,-53.8204,0.93753
405.4,-53.7954,0
405.5,-53.7954,3.4376
405.6,-53.7704,0.62502
405.7,-53.7641,2.1876
405.8,-53.7141,1.8751
405.9,-53.7141,3.4376
406,-53.7141,3.4376
406.1,-53.7079,3.7501
406.2,-53.6829,1.25
406.3,-53.6579,0
406.4,-53.6454,0.62502
406.5,-53.6266,3.1251
406.6,-53.6079,2.8126
406.7,-53.5704,1.8751
406.8,-53.5516,0.62502
406.9,-53.5204,2.1876
407,-53.5016,1.5625
407.1,-53.4704,1.5625
407.2,-53.4454,2.8126
407.3,-53.4641,4.0626
407.4,-53.4516,5.0002
407.5,-53.4579,2.8126
407.6,-53.4454,1.5625
407.7,-53.4204,0
407.8,-53.4079,2.5001
407.9,-53.4016,2.1876
408,-53.3891,1.8751
408.1,-53.4016,5.0002
408.2,-53.3891,0.93753
408.3,-53.3766,1.8751
408.4,-53.3579,0.93753
408.5,-53.3329,1.25
408.6,-53.3266,3.1251
408.7,-53.3079,1.25
408.8,-53.3016,1.5625
408.9,-53.2891,3.7501
409,-53.2641,0.62502
409.1,-53.2329,2.5001
409.2,-53.2204,1.5625
409.3,-53.2391,5.0002
409.4,-53.2141,1.5625
409.5,-53.2016,2.5001
409.6,-53.2141,4.3751
409.7,-53.2141,3.1251
409.8,-53.2079,1.8751
409.9,-53.2016,1.25
410,-53.2016,2.8126
410.1,-53.1891,1.25
410.2,-53.1579,0.62502
410.3,-53.1391,1.25
410.4,-53.1141,2.5001
410.5,-53.1016,1.8751
410.6,-53.1016,2.1876
410.7,-53.1016,3.7501
410.8,-53.0954,2.5001
410.9,-53.0891,3.4376
411,-53.0891,0.93753
411.1,-53.0704,0.31251
411.2,-53.0454,1.25
411.3,-53.0329,2.5001
411.4,-53.0204,3.1251
411.5,-53.0141,2.1876
411.6,-53.0079,1.5625
411.7,-52.9954,2.1876
411.8,-52.9891,1.5625
411.9,-52.9954,2.8126
412,-52.9204,0.93753
412.1,-52.9079,1.5625
412.2,-52.9204,3.4376
412.3,-52.9079,2.1876
412.4,-52.9079,3.4376
412.5,-52.9329,5.0002
412.6,-52.9266,2.1876
412.7,-52.9391,2.5001
412.8,-52.9516,2.5001
412.9,-52.9391,3.1251
413,-52.9641,3.1251
413.1,-52.9579,1.25
413.2,-52.9516,2.5001
413.3,-52.9141,1.25
413.4,-52.9454,4.3751
413.5,-52.9516,3.1251
413.6,-52.9266,0.62502
413.7,-52.9204,2.5001
413.8,-52.9141,3.7501
413.9,-52.9079,3.1251
414,-52.9016,2.1876
414.1,-52.8641,0.93753
414.2,-52.8579,1.5625
414.3,-52.8266,2.5001
414.4,-52.8204,2.8126
414.5,-52.7829,0.93753
414.6,-52.7641,2.8126
414.7,-52.7516,4.3751
414.8,-52.7266,1.25
414.9,-52.6891,1.25
415,-52.6766,4.3751
415.1,-52.6766,4.6876
415.2,-52.6829,3.7501
415.3,-52.6704,2.8126
415.4,-52.6891,3.4376
415.5,-52.6766,2.5001
415.6,-52.6829,1.25
415.7,-52.6454,1.5625
415.8,-52.6204,1.25
415.9,-52.6079,3.4376
416,-52.5704,0.62502
416.1,-52.5579,1.8751
416.2,-52.5704,3.7501
416.3,-52.5391,2.5001
416.4,-52.5329,2.8126
416.5,-52.5204,2.8126
416.6,-52.5079,2.5001
416.7,-52.5079,2.8126
416.8,-52.4954,3.4376
416.9,-52.4829,2.1876
417,-52.4891,2.5001
417.1,-52.4829,3.4376
417.2,-52.4516,1.5625
417.3,-52.4453,3.1251
417.4,-52.4516,2.1876
417.5,-52.4391,3.1251
417.6,-52.4141,1.8751
417.7,-52.3828,0.62502
417.8,-52.3516,2.8126
417.9,-52.3328,1.25
418,-52.3016,1.8751
418.1,-52.2953,4.3751
418.2,-52.2766,2.5001
418.3,-52.2516,0.93753
418.4,-52.2453,4.0626
418.5,-52.2391,3.1251
418.6,-52.2078,2.5001
418.7,-52.2016,2.5001
418.8,-52.1953,2.8126
418.9,-52.1891,2.1876
419,-52.1891,3.1251
419.1,-52.1953,4.0626
419.2,-52.2203,4.3751
419.3,-52.2141,3.1251
419.4,-52.2266,3.1251
419.5,-52.2078,0.31251
419.6,-52.1766,-0.62502
419.7,-52.1578,1.25
419.8,-52.1391,1.8751
419.9,-52.1266,1.5625
420,-52.1141,2.5001
420.1,-52.1016,1.8751
420.2,-52.0828,1.25
420.3,-52.0703,1.5625
420.4,-52.0328,2.8126
420.5,-52.0516,3.7501
420.6,-52.0328,3.1251
420.7,-52.0078,0.31251
420.8,-51.9641,0.62502
420.9,-51.9391,1.5625
421,-51.9266,2.5001
421.1,-51.9078,3.7501
421.2,-51.8891,0.93753
421.3,-51.8703,2.8126
421.4,-51.8328,2.1876
421.5,-51.7953,0.62502
421.6,-51.7516,0.31251
421.7,-51.7016,2.1876
421.8,-51.6641,2.5001
421.9,-51.6328,3.1251
422,-51.6328,3.4376
422.1,-51.6016,2.8126
422.2,-51.5828,2.1876
422.3,-51.5766,5.0002
422.4,-51.5891,3.1251
422.5,-51.5578,3.1251
422.6,-51.5578,2.1876
422.7,-51.5453,2.5001
422.8,-51.5328,2.5001
422.9,-51.5328,3.4376
423,-51.5141,1.8751
423.1,-51.4828,0.93753
423.2,-51.4453,0
423.3,-51.4016,1.5625
423.4,-51.3703,1.25
423.5,-51.3641,2.8126
423.6,-51.3141,0.93753
423.7,-51.3078,3.1251
423.8,-51.2641,2.1876
423.9,-51.2391,3.1251
424,-51.2203,2.5001
424.1,-51.2078,2.5001
424.2,-51.1828,1.8751
424.3,-51.1828,4.6876
424.4,-51.1828,1.8751
424.5,-51.1516,2.5001
424.6,-51.1578,2.8126
424.7,-51.1266,0.93753
424.8,-51.1016,1.5625
424.9,-51.0578,0.93753
425,-51.0391,1.25
425.1,-51.0203,1.8751
425.2,-50.9766,2.1876
425.3,-50.9641,2.8126
425.4,-50.9578,2.5001
425.5,-50.9266,2.8126
425.6,-50.9078,3.1251
425.7,-50.8766,1.8751
425.8,-50.8641,2.5001
425.9,-50.8265,2.5001
426,-50.7765,0.62502
426.1,-50.7703,1.8751
426.2,-50.7515,1.8751
426.3,-50.739,5.3127
426.4,-50.7078,0.93753
426.5,-50.7015,1.8751
426.6,-50.6765,0.62502
426.7,-50.639,2.8126
426.8,-50.6078,0.93753
426.9,-50.5703,0.62502
427,-50.5453,1.5625
427.1,-50.5203,3.1251
427.2,-50.5015,2.8126
427.3,-50.4703,2.5001
427.4,-50.4515,1.8751
427.5,-50.439,2.1876
427.6,-50.4328,3.4376
427.7,-50.3828,0.31251
427.8,-50.339,0.62502
427.9,-50.3328,3.7501
428,-50.3015,3.1251
428.1,-50.2515,0
428.2,-50.239,2.5001
428.3,-50.2078,3.1251
428.4,-50.189,3.4376
428.5,-50.1578,2.5001
428.6,-50.0953,0.31251
428.7,-50.014,1.25
428.8,-50.0015,3.1251
428.9,-50.0015,3.1251
429,-49.9328,1.25
429.1,-49.9015,3.4376
429.2,-49.864,1.25
429.3,-49.839,3.7501
429.4,-49.7953,1.8751
429.5,-49.7703,1.8751
429.6,-49.7203,2.5001
429.7,-49.6765,1.5625
429.8,-49.6578,3.7501
429.9,-49.6453,2.8126
430,-49.6203,4.6876
430.1,-49.5953,2.1876
430.2,-49.5515,2.5001
430.3,-49.5265,1.5625
430.4,-49.5015,3.1251
430.5,-49.4578,2.8126
430.6,-49.4328,1.5625
430.7,-49.3828,0.62502
430.8,-49.339,1.5625
430.9,-49.2765,0
431,-49.214,0.62502
431.1,-49.1327,0.93753
431.2,-49.064,2.5001
431.3,-49.0015,1.8751
431.4,-48.939,3.1251
431.5,-48.9015,5.0002
431.6,-48.864,3.4376
431.7,-48.8265,3.7501
431.8,-48.7952,4.0626
431.9,-48.7765,3.1251
432,-48.739,3.4376
432.1,-48.689,0.62502
432.2,-48.614,0
432.3,-48.5515,0.93753
432.4,-48.5015,1.8751
432.5,-48.4702,5.0002
432.6,-48.4202,3.1251
432.7,-48.3765,3.1251
432.8,-48.3452,3.4376
432.9,-48.3077,3.7501
433,-48.289,4.0626
433.1,-48.264,4.0626
433.2,-48.239,3.4376
433.3,-48.2077,2.8126
433.4,-48.1577,1.5625
433.5,-48.114,0.93753
433.6,-48.064,1.25
433.7,-48.0015,2.5001
433.8,-47.9702,3.4376
433.9,-47.914,1.5625
434,-47.8765,2.5001
434.1,-47.814,0.62502
434.2,-47.7577,1.8751
434.3,-47.7015,4.0626
434.4,-47.664,4.0626
434.5,-47.589,0.62502
434.6,-47.5139,0
434.7,-47.4327,0.62502
434.8,-47.3577,2.5001
434.9,-47.2764,1.8751
435,-47.1952,1.5625
435.1,-47.1014,1.8751
435.2,-47.0014,0.31251
435.3,-46.8639,-0.93753
435.4,-46.7202,0
435.5,-46.6139,2.1876
435.6,-46.5014,1.5625
435.7,-46.3827,2.8126
435.8,-46.2764,2.8126
435.9,-46.1639,3.1251
436,-46.0639,3.4376
436.1,-45.9577,4.0626
436.2,-45.8451,1.25
436.3,-45.7201,1.5625
436.4,-45.6201,3.1251
436.5,-45.4826,0.31251
436.6,-45.3014,-1.5625
436.7,-45.1076,-3.1251
436.8,-44.8826,-3.4376
436.9,-44.5951,-6.8752
437,-44.2201,-9.6878
437.1,-43.7763,-11.5629
437.2,-43.1576,-20.3131
437.3,-41.845,-59.6893
437.4,-38.1324,-222.8193
437.5,-31.3947,-422.8254
437.6,-22.1694,-508.7655
437.7,-11.7066,-469.0768
437.8,-1.8376,-275.3209
437.9,6.4002,-41.2513
438,12.6941,145.3169
438.1,17.1068,267.1957
438.2,19.8069,330.3226
438.3,21.1006,348.1356
438.4,21.2256,335.0102
438.5,20.4756,303.7593
438.6,19.0756,259.3829
438.7,17.2193,213.444
438.8,15.0005,172.5053
438.9,12.6691,130.3165
439,10.2753,90.3153
439.1,7.9002,58.7518
439.2,5.5877,34.0635
439.3,3.3751,15.6255
439.4,1.25,1.5625
439.5,-0.71252,-10.0003
439.6,-2.5813,-16.8755
439.7,-4.3376,-18.4381
439.8,-6.0439,-17.188
439.9,-7.7002,-14.0629
440,-9.3315,-10.9378
440.1,-10.9128,-10.0003
440.2,-12.5254,-5.0002
440.3,-14.1192,-3.4376
440.4,-15.663,-4.6876
440.5,-17.2568,-1.5625
440.6,-18.8693,4.0626
440.7,-20.5319,8.4378
440.8,-22.2319,8.7503
440.9,-23.9195,6.2502
441,-25.6195,5.0002
441.1,-27.3008,5.0002
441.2,-28.9634,1.25
441.3,-30.6197,0.31251
441.4,-32.2135,-3.7501
441.5,-33.7573,-5.3127
441.6,-35.2386,-8.4378
441.7,-36.6886,-8.4378
441.8,-38.0949,-8.1252
441.9,-39.4012,-12.5004
442,-40.6512,-12.8129
442.1,-41.82,-14.3754
442.2,-42.9138,-13.4379
442.3,-43.9326,-15.938
442.4,-44.8764,-15.938
442.5,-45.7326,-18.7506
442.6,-46.5202,-16.563
442.7,-47.2577,-15.6255
442.8,-47.939,-11.8754
442.9,-48.5952,-11.5629
443,-49.2078,-10.0003
443.1,-49.8015,-7.8127
443.2,-50.3703,-6.2502
443.3,-50.9141,-5.6252
443.4,-51.4328,-4.6876
443.5,-51.9203,-5.0002
443.6,-52.3953,-2.8126
443.7,-52.8329,-4.6876
443.8,-53.2829,-3.4376
443.9,-53.7079,-1.5625
444,-54.1016,-1.8751
444.1,-54.4954,-5.0002
444.2,-54.8142,-4.0626
444.3,-55.1892,-1.25
444.4,-55.5017,-1.5625
444.5,-55.833,-0.31251
444.6,-56.1205,-2.8126
444.7,-56.4142,-2.5001
444.8,-56.708,0.93753
444.9,-56.983,-0.93753
445,-57.233,0
445.1,-57.4893,-0.93753
445.2,-57.6955,-1.5625
445.3,-57.8643,-1.8751
445.4,-58.0643,-0.93753
445.5,-58.2893,1.8751
445.6,-58.508,0.62502
445.7,-58.6955,0
445.8,-58.883,0.31251
445.9,-59.0831,1.25
446,-59.2206,-0.93753
446.1,-59.3956,0.62502
446.2,-59.5456,0.31251
446.3,-59.6831,-0.62502
446.4,-59.8081,0.62502
446.5,-59.9206,0
446.6,-60.0456,1.8751
446.7,-60.1643,0.31251
446.8,-60.2768,0.93753
446.9,-60.3706,1.25
447,-60.5018,3.1251
447.1,-60.5893,0
447.2,-60.6894,1.8751
447.3,-60.7956,2.8126
447.4,-60.8831,0
447.5,-60.9519,0.31251
447.6,-61.0394,2.1876
447.7,-61.1144,2.5001
447.8,-61.2206,1.8751
447.9,-61.3019,3.1251
448,-61.3956,3.4376
448.1,-61.4706,1.25
448.2,-61.5581,1.5625
